5	none	18.3	26.6	85.1	61.7
20	167.4	22.2	74.1	72.4	63.5
8	167.1	17.2	52.5	80.4	62.4
16	169.5	18.8	75.2	73.8	56.8
11	174.3	22.1	36.3	70.2	54.2
0	168.2	22.8	56.5	86.0	92.0
13	164.3	12.7	48.7	73.1	49.6
16	155.9	17.8	51.3	85.4	none
16	168.5	17.9	42.3	74.5	71.3
19	167.3	21.4	47.6	70.6	46.3
18	none	14.2	45.5	77.7	54.2
15	165.8	16.8	45.0	76.1	56.7
9	176.0	23.1	37.4	71.3	61.5
3	173.4	17.9	29.2	75.1	45.0
2	175.6	24.5	44.5	87.8	51.7
11	174.6	17.6	59.0	68.9	70.7
14	164.8	24.9	43.1	82.8	75.9
7	170.4	25.6	44.2	82.7	60.7
6	177.2	19.0	46.8	83.3	64.8
3	164.2	23.9	59.1	80.6	59.0
16	174.8	18.3	41.5	75.0	45.7
19	167.8	23.7	62.7	78.7	49.9
1	170.3	19.7	54.7	none	none
15	183.6	21.6	50.2	75.8	57.0
0	169.2	18.6	58.6	68.7	37.0
22	166.0	19.1	62.3	80.2	49.2
20	169.0	19.7	55.8	76.4	61.4
19	177.8	21.2	17.0	77.4	59.5
14	174.0	20.0	41.4	88.1	52.4
1	168.7	23.2	66.3	64.3	49.0
6	170.9	20.7	36.6	69.2	81.7
3	174.8	18.7	60.1	81.4	59.8
19	172.9	26.0	55.1	83.9	69.4
17	164.2	24.1	59.8	78.2	70.4
0	168.1	23.7	72.1	70.6	80.0
14	176.6	17.6	55.8	74.7	56.0
14	166.8	19.1	54.1	93.3	75.7
16	168.4	21.3	51.5	77.8	76.2
0	160.4	19.2	33.4	90.2	60.1
13	176.3	11.7	50.7	78.4	49.2
12	173.5	18.6	44.8	84.7	69.5
8	168.4	17.6	56.9	77.0	73.3
12	170.3	18.1	33.3	77.2	73.8
22	171.4	18.7	37.0	80.6	63.2
16	169.4	17.9	58.0	73.9	67.2
16	170.5	17.3	67.1	79.3	63.3
2	169.8	17.7	16.0	68.3	53.2
8	181.2	21.9	54.1	88.3	64.2
2	168.5	21.0	82.1	67.8	54.7
10	169.4	20.1	56.8	95.6	51.4
11	163.2	14.8	35.7	67.4	61.9
12	175.8	18.9	44.0	76.8	70.6
8	171.9	17.1	55.6	86.1	58.3
21	none	20.1	42.1	80.8	40.6
20	167.9	20.1	45.3	91.8	56.7
12	171.3	17.7	47.6	82.6	46.5
1	172.2	15.5	50.5	76.7	48.3
13	174.6	19.4	55.5	78.6	58.5
12	none	20.2	48.9	79.7	78.1
0	177.6	20.7	36.4	77.3	75.7
9	164.8	21.6	54.8	85.9	70.0
5	175.8	21.6	71.5	81.8	64.1
9	180.8	17.9	43.4	89.2	74.1
7	170.3	24.1	41.8	95.5	60.0
5	171.7	17.4	51.1	89.0	83.1
5	174.3	16.1	76.0	75.3	55.3
16	175.1	18.2	65.3	76.1	none
16	172.1	16.1	43.1	83.7	57.0
15	180.5	22.1	61.8	80.1	62.1
9	176.3	21.2	39.2	77.8	55.3
14	164.1	none	48.2	98.4	65.3
5	172.4	20.6	45.8	78.3	54.9
6	168.1	23.6	41.2	83.0	53.9
1	166.2	22.8	32.9	75.7	71.2
16	173.2	20.0	41.1	87.7	41.0
20	165.9	20.8	63.8	80.5	66.0
12	166.1	22.4	54.5	96.0	63.4
12	168.4	none	41.5	74.7	42.1
12	153.9	18.6	45.3	71.0	70.1
6	163.0	16.3	57.9	90.1	none
5	171.0	20.7	27.9	73.8	none
2	166.8	21.7	32.0	79.5	62.1
3	165.6	none	50.1	78.3	53.6
14	166.4	18.1	38.4	71.4	71.9
4	161.1	21.2	67.8	86.1	65.5
6	178.5	21.9	54.6	77.2	46.7
19	160.5	17.5	43.1	80.7	77.4
3	172.0	22.2	45.7	78.9	59.7
6	167.9	20.2	56.4	82.2	66.0
6	175.0	16.3	36.7	84.5	55.8
21	172.3	17.2	50.0	74.5	62.5
4	161.1	22.1	65.6	77.5	69.8
14	172.4	20.1	51.3	77.6	34.3
6	168.5	16.2	42.5	81.6	74.6
13	168.5	20.8	23.3	80.1	52.8
0	177.9	23.6	46.7	78.0	47.1
4	161.5	19.3	56.1	81.5	57.3
17	165.2	21.6	48.6	65.0	60.1
8	159.2	20.7	47.1	73.2	69.5
8	169.8	15.7	42.9	90.5	56.9
15	175.0	21.5	63.4	77.0	57.7
6	166.0	16.1	51.5	79.0	84.1
1	169.1	28.4	27.1	79.3	54.9
10	167.3	22.1	57.0	91.5	56.6
13	172.3	19.9	45.7	74.2	60.0
18	170.8	18.7	35.6	79.2	72.2
6	164.4	16.1	43.4	84.6	54.8
5	172.1	18.4	55.7	81.1	41.4
9	167.6	22.8	55.9	78.4	54.9
8	173.5	17.3	66.3	74.8	66.3
5	166.8	17.2	35.7	80.4	47.5
11	168.1	24.9	71.5	69.9	55.4
2	165.7	22.5	57.6	69.9	46.9
4	165.9	17.1	34.2	77.1	80.2
12	166.2	26.5	61.7	88.0	57.4
14	173.1	22.6	37.0	78.7	63.8
13	174.9	19.1	32.9	85.7	46.5
18	168.0	23.0	none	73.2	67.4
16	171.3	24.6	75.0	87.2	53.0
3	174.7	19.6	38.6	74.7	47.0
18	176.4	22.3	28.0	72.2	59.6
16	171.3	22.3	54.4	none	66.8
9	175.0	18.4	44.3	74.9	74.5
4	180.5	19.7	56.5	75.7	58.1
6	174.9	21.0	none	72.1	57.4
10	161.0	21.9	59.0	67.0	63.7
11	168.9	13.0	28.8	74.9	70.9
22	172.7	21.6	60.0	82.9	62.3
6	171.1	18.9	61.4	88.5	none
1	173.9	16.1	34.4	66.9	62.7
18	165.2	21.5	56.3	75.7	49.3
18	166.8	21.6	48.7	82.4	52.2
21	173.6	22.9	61.5	78.1	56.2
1	173.6	19.5	53.4	98.0	53.6
7	none	18.2	45.5	75.6	47.5
3	176.3	19.0	35.7	62.0	85.6
4	169.1	20.5	42.3	81.4	58.1
8	169.2	26.6	59.7	87.4	59.7
14	172.6	18.4	62.4	80.7	72.3
8	173.5	17.7	46.7	73.3	65.5
12	none	17.2	41.4	80.8	39.2
16	175.5	21.1	62.1	85.3	58.9
15	165.0	20.0	49.9	83.3	70.6
8	167.9	18.9	45.1	79.0	71.7
13	173.8	23.2	44.8	69.8	43.6
18	168.6	23.4	55.1	none	none
13	166.4	21.5	46.5	78.8	72.7
19	165.6	18.1	36.9	78.2	47.4
12	177.3	24.1	46.8	73.2	65.2
12	161.6	none	59.6	75.4	78.9
19	171.2	14.7	38.4	79.5	54.9
15	172.6	16.8	38.1	86.1	41.9
13	163.9	21.3	30.8	64.2	44.9
12	none	20.9	43.9	75.1	64.4
14	170.8	19.3	42.0	79.9	61.3
22	172.0	23.6	60.4	77.2	58.7
15	166.9	17.6	60.9	74.8	48.2
9	165.7	21.4	71.2	85.9	38.0
20	170.6	21.9	44.9	83.3	41.4
8	175.7	22.1	40.8	81.1	50.9
12	175.6	23.8	63.7	none	58.8
15	169.5	17.0	59.5	79.6	57.8
12	170.7	15.8	52.3	82.9	41.9
4	176.7	19.3	51.3	77.3	72.9
9	165.8	22.1	59.2	91.8	48.0
4	169.5	19.9	38.3	74.5	63.1
10	170.1	22.4	67.7	82.7	63.0
21	171.2	23.5	40.5	85.2	59.2
16	169.2	19.8	70.1	81.6	71.8
12	170.7	18.1	41.2	81.8	55.6
8	166.2	16.9	56.6	68.7	70.9
6	172.9	18.4	41.4	79.7	40.9
3	173.6	22.9	43.5	74.4	72.4
17	171.2	14.0	58.3	83.5	47.8
17	170.4	18.0	41.2	80.3	56.7
12	160.0	17.8	50.1	none	47.1
12	170.5	20.3	75.9	82.9	63.9
0	179.1	20.2	64.5	84.4	53.2
13	171.0	14.2	54.9	76.6	55.1
9	176.5	18.8	70.6	75.6	48.7
10	176.0	28.3	66.3	75.6	71.1
15	162.5	21.9	50.1	91.8	61.2
9	169.8	26.0	28.6	84.5	77.6
1	170.0	17.4	33.5	65.3	72.1
21	165.3	19.8	52.4	76.6	73.6
3	172.4	16.7	55.9	93.2	49.2
15	171.5	18.6	67.2	88.2	43.5
3	160.1	21.2	43.6	80.3	62.8
22	176.1	24.5	27.8	71.0	64.2
14	167.7	22.1	43.6	80.7	55.3
22	174.6	22.6	62.9	77.3	60.8
6	175.1	19.2	25.3	92.7	55.7
22	162.0	20.1	46.3	72.6	53.6
19	167.6	none	31.2	75.6	55.4
3	176.3	19.7	46.6	93.8	64.6
19	176.5	19.0	53.4	89.0	66.4
16	167.9	25.6	70.4	76.4	71.5
2	161.6	21.0	20.6	70.6	63.5
2	171.3	19.2	52.0	70.5	65.1
22	167.3	18.2	35.5	81.1	57.0
1	169.2	17.7	57.3	80.0	63.7
19	163.6	26.0	32.0	65.8	45.8
6	173.5	none	47.6	75.5	62.6
22	171.7	20.3	73.6	89.7	68.8
9	173.1	20.9	65.3	77.7	50.0
16	172.4	27.6	53.5	82.7	58.9
12	170.5	22.5	44.2	88.4	45.2
13	163.8	18.3	69.1	95.5	65.2
7	165.4	14.0	57.1	73.2	77.4
9	168.0	20.3	48.9	77.3	53.8
12	165.4	20.4	34.9	73.3	76.1
5	175.3	22.9	51.7	85.2	62.7
5	171.6	22.1	51.3	60.2	50.9
12	173.7	16.9	44.6	77.2	57.2
20	175.0	14.6	63.6	73.5	63.8
10	173.6	20.0	71.6	77.3	74.2
12	173.2	26.0	37.2	75.4	61.0
9	180.4	20.2	73.9	82.3	42.3
8	170.3	21.8	44.5	78.8	66.6
18	172.0	24.5	40.4	90.9	48.1
1	none	16.3	64.1	76.5	64.7
0	167.2	19.3	26.8	90.6	81.2
3	167.9	21.7	27.9	83.6	59.1
11	164.1	18.4	65.2	74.2	82.3
5	166.3	none	59.3	85.3	74.0
18	170.1	23.6	38.8	79.1	65.9
9	172.2	20.8	46.4	78.9	68.6
1	180.5	16.2	55.6	75.4	70.5
10	176.7	18.2	24.4	87.5	67.5
5	173.6	none	56.7	75.9	67.9
14	169.4	22.1	44.8	79.2	56.4
11	173.1	23.4	57.9	82.6	29.7
7	176.5	21.1	45.1	83.6	63.9
12	170.9	15.5	52.0	80.7	68.7
9	169.7	20.7	60.7	83.0	55.2
6	174.1	24.3	34.9	77.8	46.4
2	175.7	19.5	65.1	83.3	64.7
1	163.2	19.5	47.4	78.2	none
5	164.0	21.3	39.4	84.8	50.9
0	169.6	26.6	33.8	83.9	62.9
19	174.3	18.9	47.1	78.3	50.7
20	174.8	18.7	40.0	78.9	55.9
7	171.0	20.0	36.6	81.4	67.0
0	173.3	18.2	52.1	76.7	71.6
11	166.9	22.4	63.0	69.8	46.9
11	171.5	19.1	64.0	79.1	75.3
11	178.5	23.7	41.1	84.3	46.7
2	172.0	18.3	42.0	73.2	62.4
15	174.0	14.4	62.4	85.1	43.6
19	166.6	21.2	65.1	84.3	62.6
8	168.2	18.6	55.8	75.4	68.4
20	169.9	20.2	29.3	75.3	66.1
21	169.3	22.4	59.6	82.4	53.7
17	170.5	15.2	45.2	77.9	64.8
9	165.4	15.7	none	77.1	43.9
19	169.1	27.7	55.8	82.9	54.7
22	161.6	20.2	39.4	64.9	57.9
20	163.9	22.1	42.8	75.8	27.6
8	172.0	17.7	none	74.3	28.7
16	171.7	18.1	61.4	78.8	58.8
17	166.7	19.3	68.2	82.2	60.0
5	162.9	21.2	54.7	79.0	84.2
20	167.8	16.7	26.7	91.8	68.0
13	173.5	19.0	40.2	81.5	49.2
5	173.4	23.7	63.7	72.2	62.3
11	180.2	18.7	56.4	79.8	64.1
13	167.4	29.2	62.9	81.0	49.8
17	168.3	21.1	38.4	87.0	63.7
15	162.6	20.8	61.8	83.9	52.4
15	173.2	24.2	38.1	87.4	25.7
21	163.0	16.8	50.7	79.2	72.6
7	177.0	22.0	44.7	94.2	57.0
6	173.9	19.0	31.5	85.5	60.4
16	none	22.8	49.6	87.9	53.8
18	167.2	18.3	48.6	78.5	63.6
10	166.6	16.6	52.0	78.9	79.3
11	167.5	18.5	62.8	91.5	65.3
12	170.3	17.5	42.8	89.7	81.2
16	172.7	20.9	45.5	80.6	62.9
17	175.0	15.7	36.7	64.9	67.8
5	167.9	23.8	49.1	80.0	48.1
8	161.8	24.6	58.2	75.3	75.5
0	166.4	17.0	52.6	92.7	61.5
0	161.1	21.9	51.7	73.6	50.2
1	168.7	17.9	63.4	77.0	48.3
6	175.2	20.8	none	74.6	59.9
0	166.8	18.7	35.2	77.5	43.9
19	176.3	16.1	60.2	87.2	73.8
17	168.5	21.2	57.5	68.4	62.7
20	161.3	16.3	35.0	80.8	73.5
12	163.9	24.7	none	80.6	49.4
13	164.0	23.5	50.5	84.8	53.3
14	169.6	18.5	39.1	80.9	65.4
2	171.8	none	22.0	82.6	43.4
7	175.2	20.5	31.6	84.8	54.8
18	167.4	19.8	43.9	79.8	81.5
15	171.1	17.1	57.5	79.9	50.1
19	none	27.1	61.9	80.3	75.1
20	166.7	21.4	58.1	86.2	33.2
15	178.9	22.1	38.1	76.3	59.0
10	173.7	none	46.8	91.2	59.8
20	176.7	19.4	55.0	79.9	41.9
8	163.6	21.9	31.2	94.4	34.0
20	171.7	16.9	13.7	88.4	84.6
0	164.3	16.2	41.4	76.3	67.5
22	180.9	24.5	48.8	84.8	58.6
3	162.7	19.4	44.4	71.9	46.6
7	166.8	17.3	72.8	73.5	62.8
15	172.0	15.2	41.7	73.6	48.1
0	161.7	17.2	65.5	87.4	72.6
9	168.8	18.6	55.8	80.6	57.1
13	170.2	18.9	54.0	74.4	50.8
10	171.1	16.9	41.2	79.9	76.1
0	178.3	20.8	53.0	83.5	65.5
13	168.3	23.8	42.0	69.1	63.2
1	172.0	21.4	71.1	82.9	69.7
5	171.5	24.9	49.9	79.0	56.7
19	169.1	16.9	55.5	74.4	62.6
6	165.6	21.4	50.9	72.0	65.3
3	163.5	19.8	47.2	80.5	80.9
2	170.4	17.5	16.0	91.2	43.0
9	178.1	18.3	44.1	72.8	57.7
17	165.9	22.0	60.0	57.6	62.1
1	168.0	20.6	50.2	65.2	58.1
20	169.0	23.5	53.3	61.5	81.6
16	168.4	21.9	28.7	80.9	53.1
14	164.1	21.4	49.4	95.6	61.0
14	165.6	17.6	67.4	83.8	64.0
9	170.5	16.4	50.4	67.5	67.5
9	170.6	22.8	41.8	81.0	60.5
15	167.3	15.0	54.8	79.5	58.4
13	165.3	20.3	54.8	90.6	33.8
14	160.9	20.6	31.2	80.5	51.6
14	173.2	18.9	47.1	67.9	57.0
5	161.0	19.1	47.9	85.9	50.6
9	173.4	13.7	none	73.0	89.2
2	173.0	18.4	46.1	75.2	66.6
1	170.3	21.9	61.6	89.6	72.9
19	169.0	18.8	61.4	79.6	71.9
5	171.2	21.7	28.0	84.4	68.4
19	170.3	18.6	57.6	82.5	64.6
2	164.1	19.4	52.4	78.1	69.8
2	161.0	20.5	63.1	65.6	64.5
5	182.9	16.6	61.4	81.9	57.4
3	169.1	21.6	47.4	none	39.2
21	172.8	21.3	58.6	100.4	78.7
8	169.6	13.8	44.5	92.6	50.9
12	163.8	21.2	47.5	71.6	46.3
22	177.0	24.0	38.6	79.1	40.8
2	167.3	19.1	61.0	71.8	92.0
20	164.9	17.8	88.8	83.1	68.7
15	174.7	15.4	62.0	none	64.6
12	170.3	22.9	39.9	87.3	69.9
16	174.6	13.6	54.4	89.7	59.9
10	170.7	19.1	61.4	75.0	82.0
18	165.4	20.4	63.1	74.9	62.2
22	165.0	21.3	56.0	89.4	85.3
9	none	21.6	49.5	78.6	48.3
1	173.5	13.1	50.4	76.9	61.6
0	176.3	19.9	30.4	79.7	71.0
20	167.2	20.6	53.0	82.2	70.1
13	166.9	20.5	43.7	78.6	42.6
17	165.0	20.7	39.0	none	68.7
11	168.8	19.2	none	81.1	45.9
8	171.4	23.3	70.2	86.6	59.5
4	168.5	22.8	46.2	66.3	55.2
4	none	22.1	39.7	70.4	66.0
7	176.9	15.8	49.7	85.5	59.9
15	171.8	21.6	42.5	78.3	64.9
0	171.3	19.9	50.8	71.6	69.9
4	168.2	21.5	14.1	71.0	52.3
12	169.7	22.7	32.5	72.3	50.2
15	167.8	26.2	63.6	80.0	53.9
10	165.4	20.5	20.6	93.6	68.5
17	172.2	24.0	80.2	72.9	38.9
11	173.8	22.0	79.1	74.0	66.0
10	169.5	18.3	48.9	71.2	60.6
18	165.0	19.1	41.8	62.7	60.7
22	160.2	16.7	68.7	86.6	69.0
2	172.2	19.0	58.2	66.8	64.5
12	167.2	24.6	70.7	84.6	53.5
0	174.4	23.7	64.1	78.0	53.7
8	170.0	22.6	36.1	72.7	55.5
16	179.2	23.5	65.4	96.0	75.6
13	174.3	13.1	84.4	70.5	44.0
11	168.4	16.0	47.9	93.1	53.5
1	170.5	20.6	47.5	87.0	62.6
3	none	22.4	58.3	71.2	57.8
12	171.3	23.1	35.6	82.6	59.5
2	168.4	17.2	30.1	79.5	48.0
11	169.0	22.4	59.0	98.6	68.0
18	158.0	20.2	29.0	82.8	57.3
20	none	20.9	38.7	84.5	57.5
13	166.8	21.9	31.8	86.7	64.4
9	173.9	19.4	45.2	81.4	55.5
9	169.3	21.9	37.6	86.4	82.5
4	167.2	17.2	57.4	79.6	53.2
21	170.8	24.2	45.8	60.0	none
16	169.2	18.9	25.0	82.9	60.2
14	162.2	20.0	45.9	78.5	45.7
1	175.3	25.0	55.3	82.6	79.8
4	171.3	19.0	44.9	80.9	59.1
15	175.4	21.5	53.2	94.0	51.1
5	172.7	19.1	44.3	93.7	51.5
10	169.9	none	49.3	79.0	60.9
6	174.9	19.3	48.5	75.3	59.4
18	177.5	22.4	73.4	84.0	69.6
18	159.5	23.3	63.4	73.4	71.2
13	176.1	17.2	46.7	64.2	66.5
1	160.4	21.2	49.8	87.5	none
10	167.0	23.8	46.4	78.4	49.3
20	168.0	20.3	41.1	77.0	none
13	167.9	16.0	45.2	98.4	58.4
21	174.2	18.1	22.3	80.8	74.6
12	170.2	21.4	45.2	81.0	none
1	170.7	23.6	55.4	79.1	55.1
13	165.2	16.6	35.2	83.7	56.6
14	174.4	17.4	77.8	83.9	54.7
2	173.1	20.2	49.3	84.7	74.8
22	173.8	14.8	55.1	86.0	63.2
7	172.1	22.4	57.0	80.6	76.1
2	173.4	15.3	48.2	79.9	61.9
17	156.6	19.9	63.0	82.3	59.5
6	167.8	21.9	55.0	83.9	49.0
16	162.7	22.9	29.3	82.1	56.0
10	172.2	19.0	39.6	81.0	58.6
21	174.7	21.7	37.6	84.9	71.5
3	177.6	18.9	45.9	93.2	52.8
15	173.2	18.7	51.4	89.4	80.3
18	170.2	18.9	34.8	74.8	44.1
2	171.7	15.6	62.1	101.3	88.7
6	158.9	20.1	49.3	69.8	48.4
13	170.8	14.5	65.1	84.3	44.5
4	174.9	18.4	44.9	80.9	45.2
16	160.1	20.3	47.2	86.2	58.3
7	177.0	17.0	67.4	76.9	51.8
16	169.9	18.5	45.3	78.5	48.0
19	172.6	23.6	62.6	79.9	54.0
22	172.1	21.9	45.1	81.4	52.9
14	170.1	18.0	58.7	80.1	64.3
3	170.1	19.1	22.8	81.7	36.7
2	174.5	21.0	66.5	78.7	55.7
15	171.2	22.3	42.0	84.8	46.0
17	171.4	18.6	64.2	77.6	43.9
12	176.8	20.9	23.5	84.4	58.5
1	173.4	18.8	32.1	86.7	56.2
22	166.5	18.1	34.2	74.7	50.7
1	169.3	20.0	38.9	82.4	68.3
8	161.6	18.3	70.9	72.9	68.7
4	166.9	23.2	66.0	68.5	37.0
16	167.4	18.6	32.8	76.8	51.4
12	175.4	21.4	53.1	78.0	60.2
3	173.7	19.6	39.2	79.4	64.5
19	169.0	18.4	74.4	87.1	63.3
14	176.7	15.6	56.8	76.6	66.7
7	165.1	21.8	44.4	76.1	61.5
18	178.5	20.0	58.1	78.9	64.2
20	173.6	21.6	50.1	87.0	79.9
5	171.8	15.6	36.6	70.7	61.1
15	171.7	19.0	50.7	85.1	53.6
10	169.0	20.1	60.5	81.6	40.8
1	174.1	22.4	72.5	73.7	44.3
4	173.5	15.4	48.4	98.5	46.6
14	169.8	20.8	40.7	83.3	55.0
18	174.5	19.8	67.5	83.3	53.9
0	165.9	21.9	42.8	92.9	71.5
18	171.0	20.4	33.4	74.5	57.8
14	170.6	16.7	59.2	none	none
20	170.1	22.3	49.1	78.8	86.1
16	170.0	19.6	62.4	104.2	61.2
19	163.4	22.0	45.7	71.4	48.4
2	158.9	20.9	59.2	87.2	60.4
22	167.7	17.6	44.9	none	63.8
4	168.5	24.4	28.2	70.6	72.1
16	174.1	20.7	57.1	71.3	61.6
8	177.6	19.5	55.6	76.0	50.1
12	162.5	22.1	29.9	82.2	74.2
8	171.7	16.9	62.5	80.0	28.9
8	171.5	25.2	70.0	79.0	69.6
4	172.5	22.9	79.2	80.3	54.6
16	169.5	13.5	50.7	82.2	57.2
2	176.9	14.4	42.7	69.1	72.0
2	166.7	14.1	57.4	88.2	70.6
19	174.8	20.7	37.5	82.1	62.1
21	169.1	20.5	41.2	75.9	53.6
13	176.2	19.3	35.7	78.5	54.1
3	170.0	26.2	52.2	85.8	48.4
14	164.9	14.8	31.8	71.8	48.0
15	169.0	25.1	64.6	88.8	35.9
13	165.1	16.7	47.3	80.1	55.8
15	164.7	15.2	51.4	77.9	55.8
12	174.3	23.7	68.0	74.3	58.4
7	171.5	24.9	24.9	73.6	62.8
5	169.1	22.8	65.1	81.5	61.3
22	174.1	26.7	54.3	84.2	43.7
16	174.3	18.2	43.0	67.1	64.2
11	169.5	18.2	79.7	82.8	57.6
6	169.3	18.4	49.2	82.3	56.1
21	177.8	23.4	49.6	82.7	51.7
10	169.5	18.1	71.9	94.2	52.1
22	164.5	19.4	49.3	78.9	47.5
11	175.5	17.2	56.3	75.5	46.5
9	174.8	23.2	44.1	81.3	61.4
7	176.2	23.0	none	74.8	53.0
11	none	16.7	60.0	89.8	49.0
7	170.3	18.9	39.9	65.7	68.6
5	173.3	15.9	55.7	73.9	63.4
10	171.5	12.4	51.3	66.1	72.6
16	173.3	19.0	52.6	93.1	52.2
17	169.8	19.3	59.1	84.1	64.1
7	172.0	19.5	37.9	72.4	71.5
7	160.1	24.1	71.1	82.6	62.9
14	165.4	18.1	42.6	90.8	30.5
13	168.0	20.7	63.7	77.7	49.7
20	180.1	none	55.8	87.2	73.6
1	173.3	22.0	71.8	81.2	78.1
10	170.5	19.9	44.4	80.0	75.8
2	167.7	23.9	70.2	79.2	58.5
0	169.4	19.0	37.8	76.8	73.2
3	167.1	23.8	61.1	61.3	58.2
11	171.9	11.4	49.5	85.2	51.6
19	177.1	16.8	20.4	87.2	53.8
17	166.2	20.7	36.1	82.8	62.7
8	170.8	24.7	37.6	77.9	56.3
6	171.6	19.7	41.5	90.0	54.1
15	165.5	none	53.5	93.4	37.1
18	167.6	26.7	42.4	84.8	68.4
13	173.9	22.9	26.2	84.5	58.6
2	160.5	15.2	45.1	86.6	45.8
20	161.5	20.8	40.4	77.5	71.5
15	174.6	17.0	48.8	79.5	72.2
12	169.1	14.3	24.7	88.0	65.9
18	164.5	21.9	58.9	76.1	44.3
19	171.7	18.9	43.8	74.9	59.1
11	171.4	21.5	63.7	79.3	72.4
19	170.9	19.8	32.8	81.7	54.0
16	166.6	21.5	none	79.3	none
14	none	20.9	48.1	70.0	69.4
13	175.5	21.7	35.5	68.9	51.8
1	168.8	16.8	60.8	69.1	76.4
17	160.1	20.8	34.4	81.5	47.1
8	158.7	24.4	20.5	78.6	48.2
20	169.5	18.8	30.6	75.8	41.4
1	167.5	19.1	44.4	76.2	59.0
1	170.2	22.4	26.1	94.4	74.7
13	168.6	22.3	47.0	89.5	63.6
10	172.9	20.5	55.7	83.6	77.1
20	168.9	18.2	48.5	69.4	62.5
19	161.0	18.1	52.8	none	59.3
0	166.2	18.0	62.0	73.3	65.4
8	172.7	21.0	56.7	100.4	67.6
9	178.3	21.7	47.7	86.9	71.8
0	174.5	23.7	39.6	77.3	61.6
16	163.6	21.2	36.0	72.4	53.4
18	172.2	19.5	49.0	94.1	73.7
20	176.0	19.6	45.1	86.1	46.5
1	none	20.0	68.8	76.7	61.0
10	165.2	17.7	38.8	77.1	57.3
11	165.2	19.9	49.5	85.5	51.5
21	173.5	21.2	53.5	75.7	33.5
4	170.8	19.6	49.3	77.3	78.6
2	174.8	17.2	58.5	94.4	75.7
13	173.7	none	43.0	95.8	87.9
5	178.4	21.5	27.6	81.4	58.1
18	164.6	22.3	35.4	80.5	46.8
17	174.9	18.3	62.3	75.0	64.2
16	173.9	22.3	44.9	84.3	70.7
8	174.2	20.1	55.8	69.9	58.8
11	167.9	24.1	46.1	77.9	45.5
17	178.8	23.8	42.9	75.1	61.4
10	169.2	15.2	38.6	75.8	74.2
7	173.6	16.3	61.6	75.0	60.9
20	168.8	22.4	49.0	84.8	69.1
22	164.7	21.0	54.6	76.3	58.6
2	174.2	26.0	48.2	89.8	53.3
1	166.0	28.0	56.9	89.3	65.0
8	174.9	19.9	40.4	75.6	48.9
11	169.6	19.3	60.4	none	57.2
6	170.0	23.3	59.9	76.0	44.7
11	171.7	17.1	none	82.5	54.9
4	170.5	19.3	49.8	82.8	52.4
6	173.5	18.8	41.3	79.1	58.2
9	166.4	23.4	38.4	89.7	53.3
21	167.9	22.7	45.9	63.1	61.1
19	164.8	13.6	46.7	72.8	69.3
18	165.6	24.2	36.3	67.0	58.0
14	169.7	22.5	66.4	78.6	43.1
5	177.5	24.7	38.6	77.2	55.5
11	171.0	17.0	52.0	none	71.8
0	162.1	15.4	40.4	90.0	44.5
15	170.1	18.6	45.2	67.8	59.8
6	161.7	17.9	65.9	87.4	64.3
11	162.9	18.6	71.1	80.4	77.9
10	169.5	17.9	none	74.2	46.8
19	174.5	22.3	59.8	77.6	36.9
11	181.6	22.2	50.8	86.8	53.5
3	164.6	23.3	57.2	77.3	68.0
16	169.4	21.3	41.4	85.5	35.8
11	172.7	14.4	39.5	66.4	44.2
0	175.1	10.9	40.4	72.2	64.1
19	161.3	24.2	64.3	80.7	55.4
5	170.8	23.2	51.8	none	47.2
2	163.4	22.0	43.0	89.0	72.3
17	172.8	21.6	56.0	80.6	51.5
13	174.6	23.0	60.4	87.7	43.4
15	172.1	17.6	50.6	78.7	71.9
8	164.8	19.6	39.1	70.7	48.7
2	172.6	15.8	62.7	84.1	45.3
21	181.5	16.5	54.8	78.9	56.8
9	170.8	20.3	33.9	82.2	63.6
10	167.9	21.5	43.7	82.9	43.2
14	170.0	19.5	32.2	75.5	69.0
7	169.1	20.5	37.1	83.7	32.0
4	172.8	19.9	64.2	85.5	63.5
17	160.4	14.8	59.5	74.3	63.3
8	180.9	22.2	82.9	80.8	45.9
20	165.4	21.5	28.0	74.5	48.8
20	167.2	19.0	none	64.3	70.0
20	169.2	12.8	66.1	63.6	65.4
4	172.7	18.5	none	88.7	66.6
4	173.6	19.3	25.1	72.3	63.5
5	176.5	27.1	58.0	76.1	61.9
7	180.4	21.2	41.9	74.6	55.8
1	162.9	16.6	66.9	92.1	59.5
16	none	19.7	60.9	76.0	66.9
19	172.9	23.0	51.9	67.6	46.7
13	161.5	19.6	23.4	76.0	53.6
2	170.0	27.1	35.0	88.5	75.2
14	177.3	18.3	38.6	79.5	61.8
8	169.0	16.0	49.0	83.7	73.8
14	177.0	17.1	25.1	82.9	60.6
14	171.3	16.8	53.0	78.9	57.2
22	165.1	15.5	34.1	98.0	75.1
4	174.4	20.6	54.9	77.0	76.6
6	171.3	20.2	57.6	76.3	68.9
13	173.1	13.0	60.5	91.3	60.1
16	177.7	23.2	58.1	82.0	72.2
22	168.3	18.8	45.6	79.0	58.0
21	none	23.7	66.6	90.8	74.8
13	159.6	18.5	78.5	71.8	64.2
7	166.1	20.9	43.6	82.4	72.2
3	170.5	20.9	48.2	81.0	64.2
7	171.6	23.7	48.6	81.0	52.8
